student_id,subject,grade,quarter
20249483,Science 3,82,4th
20246056,Science 3,92,1st
20242619,Science 3,88,3rd
20240085,Science 3,93,3rd
20240085,Science 3,94,4th
20248825,Science 3,94,4th
20247557,Science 3,87,1st
20249483,Science 3,79,1st
20247557,Science 3,84,2nd
20248952,Science 3,84,1st
20249483,Science 3,78,2nd
20243562,Science 3,87,4th
20243562,Science 3,78,2nd
20246233,Science 3,88,2nd
20243938,Science 3,88,1st
20242150,Science 3,77,3rd
20241437,Science 3,81,3rd
20245444,Science 3,92,4th
20242150,Science 3,78,2nd
20244829,Science 3,92,1st
20242150,Science 3,79,4th
20246039,Science 3,88,2nd
20248825,Science 3,92,2nd
20247808,Science 3,82,4th
20248825,Science 3,91,3rd
20246039,Science 3,87,3rd
20243328,Science 3,80,2nd
20243703,Science 3,79,2nd
20240832,Science 3,91,4th
20242619,Science 3,90,2nd
20246233,Science 3,88,3rd
20242619,Science 3,89,1st
20240832,Science 3,90,3rd
20248365,Science 3,80,2nd
20249547,Science 3,87,2nd
20246039,Science 3,86,1st
20241380,Science 3,85,3rd
20247808,Science 3,79,1st
20245872,Science 3,89,2nd
20243938,Science 3,90,4th
20242069,Science 3,78,2nd
20249547,Science 3,90,4th
20243752,Science 3,79,2nd
20245641,Science 3,85,4th
20249217,Science 3,87,2nd
20243938,Science 3,91,3rd
20243328,Science 3,82,3rd
20243398,Science 3,93,4th
20245872,Science 3,90,1st
20248919,Science 3,79,3rd
20246056,Science 3,93,3rd
20247808,Science 3,80,3rd
20243938,Science 3,90,2nd
20243398,Science 3,95,1st
20240832,Science 3,87,1st
20243703,Science 3,77,3rd
20244829,Science 3,91,3rd
20244940,Science 3,88,2nd
20248919,Science 3,82,4th
20245444,Mother Tongue 3,92,2nd
20240832,Mother Tongue 3,89,3rd
20248593,Mother Tongue 3,81,4th
20247808,Mother Tongue 3,82,3rd
20246039,Mother Tongue 3,89,2nd
20248593,Mother Tongue 3,78,2nd
20248919,Mother Tongue 3,90,2nd
20243398,Mother Tongue 3,83,2nd
20244829,Mother Tongue 3,89,3rd
20243380,Mother Tongue 3,94,3rd
20246233,Mother Tongue 3,89,3rd
20249483,Mother Tongue 3,88,3rd
20248919,Mother Tongue 3,88,1st
20243752,Mother Tongue 3,79,2nd
20241437,Mother Tongue 3,95,3rd
20245641,Mother Tongue 3,85,2nd
20240832,Mother Tongue 3,90,4th
20247557,Mother Tongue 3,77,2nd
20242619,Mother Tongue 3,88,1st
20246039,Mother Tongue 3,88,1st
20247808,Mother Tongue 3,79,1st
20243398,Mother Tongue 3,82,1st
20248952,Mother Tongue 3,86,1st
20243703,Mother Tongue 3,92,4th
20241437,Mother Tongue 3,94,2nd
20247114,Mother Tongue 3,92,4th
20245872,Mother Tongue 3,91,4th
20248952,Mother Tongue 3,89,3rd
20243562,Mother Tongue 3,89,4th
20243398,Mother Tongue 3,85,3rd
20243703,Mother Tongue 3,94,3rd
20240085,Mother Tongue 3,94,1st
20248593,Mother Tongue 3,80,3rd
20243380,Mother Tongue 3,96,1st
20243933,Mother Tongue 3,81,1st
20243933,Mother Tongue 3,85,3rd
20240085,Mother Tongue 3,95,3rd
20246039,Mother Tongue 3,90,4th
20248952,Mother Tongue 3,90,4th
20249217,Mother Tongue 3,83,3rd
20247808,Mother Tongue 3,83,4th
20245641,Mother Tongue 3,86,4th
20240085,Mother Tongue 3,92,2nd
20242619,Mother Tongue 3,90,2nd
20249483,Mother Tongue 3,90,4th
20243328,Mother Tongue 3,83,4th
20240832,Mother Tongue 3,89,2nd
20245872,Mother Tongue 3,90,1st
20248365,Mother Tongue 3,75,1st
20247557,Mother Tongue 3,75,1st
20244829,Mother Tongue 3,91,2nd
20248825,Mother Tongue 3,90,4th
20242966,Mother Tongue 3,92,1st
20245444,Mother Tongue 3,92,4th
20249217,Mother Tongue 3,85,4th
20243938,Mother Tongue 3,78,2nd
20241380,Mother Tongue 3,81,4th
20247114,Mother Tongue 3,88,2nd
20249217,Mother Tongue 3,78,1st
20243328,Mother Tongue 3,79,3rd
20248825,Mother Tongue 3,88,3rd
20241380,Mother Tongue 3,80,3rd
20242150,Mother Tongue 3,89,1st
20247114,Mother Tongue 3,90,1st
20246056,Mother Tongue 3,91,3rd
20242966,Mother Tongue 3,92,4th
20246233,Mother Tongue 3,75,1st
20244940,Mother Tongue 3,80,4th
20247557,Mother Tongue 3,91,4th
20243752,Mother Tongue 3,87,4th
20247808,Mother Tongue 3,78,2nd
20241437,Mother Tongue 3,90,1st
20243562,Mother Tongue 3,79,2nd
20245641,Mother Tongue 3,83,1st
20245641,Mother Tongue 3,82,3rd
20243752,Mother Tongue 3,84,3rd
20241380,Mother Tongue 3,78,2nd
20244098,Mother Tongue 3,85,2nd
20243380,Mother Tongue 3,93,4th
20242069,Mother Tongue 3,91,2nd
20243398,Mother Tongue 3,88,4th
20246039,Mother Tongue 3,91,3rd
20243703,Mother Tongue 3,93,2nd
20242966,Mother Tongue 3,90,2nd
20244098,Mother Tongue 3,87,3rd
20246056,Mother Tongue 3,90,1st
20240832,Mother Tongue 3,88,1st
20248593,Mother Tongue 3,75,1st
20247114,Mother Tongue 3,91,3rd
20245872,Mother Tongue 3,89,3rd
20249217,Mother Tongue 3,79,2nd
20249547,Mother Tongue 3,92,4th
20248919,Mother Tongue 3,89,4th
20248365,Mother Tongue 3,89,2nd
20248365,Mother Tongue 3,85,3rd
20243752,Mother Tongue 3,80,1st
20248365,Mother Tongue 3,88,4th
20249547,Mother Tongue 3,89,1st
20248919,Mother Tongue 3,91,3rd
20246056,Mother Tongue 3,89,2nd
20243328,Mother Tongue 3,75,2nd
20249547,Mother Tongue 3,90,2nd
20243938,Mother Tongue 3,79,1st
20240085,Mother Tongue 3,93,4th
20246233,Mother Tongue 3,83,2nd
20244940,Mother Tongue 3,76,1st
20243933,Mother Tongue 3,89,4th
20249483,Mother Tongue 3,81,1st
20244829,Mother Tongue 3,92,4th
20248952,Mother Tongue 3,87,2nd
20246056,Mother Tongue 3,94,4th
20244098,Mother Tongue 3,78,1st
20243562,Mother Tongue 3,80,3rd
20242619,Mother Tongue 3,85,3rd
20243380,Mother Tongue 3,97,2nd
20243562,Mother Tongue 3,75,1st
20248825,Mother Tongue 3,90,2nd
20242150,Mother Tongue 3,88,4th
20246233,Mother Tongue 3,85,4th
20243938,Mother Tongue 3,87,4th
20248825,Mother Tongue 3,89,1st
20243938,Mother Tongue 3,83,3rd
20242069,Mother Tongue 3,88,3rd
20243703,Mother Tongue 3,95,1st
20245444,Mother Tongue 3,90,1st
20244098,Mother Tongue 3,90,4th
20244829,Mother Tongue 3,90,1st
20242966,Mother Tongue 3,94,3rd
20242069,Mother Tongue 3,90,4th
20241437,Mother Tongue 3,93,4th
20244940,Mother Tongue 3,78,3rd
20242619,Mother Tongue 3,90,4th
20247557,Mother Tongue 3,85,3rd
20245872,Mother Tongue 3,92,2nd
20242150,Mother Tongue 3,90,2nd
20243328,Mother Tongue 3,88,1st
20245444,Mother Tongue 3,89,3rd
20242069,Mother Tongue 3,89,1st
20249547,Mother Tongue 3,93,3rd
20241380,Mother Tongue 3,75,1st
20244940,Mother Tongue 3,75,2nd
20242150,Mother Tongue 3,87,3rd
20249483,Mother Tongue 3,85,2nd
20243933,Mother Tongue 3,78,2nd
20249547,MAPEH 3,88,3rd
20243933,MAPEH 3,95,4th
20244940,MAPEH 3,90,4th
20249483,MAPEH 3,81,1st
20243328,MAPEH 3,90,1st
20249547,MAPEH 3,91,4th
20245641,MAPEH 3,89,4th
20240832,MAPEH 3,95,1st
20241437,MAPEH 3,89,3rd
20245872,MAPEH 3,93,3rd
20247114,MAPEH 3,87,4th
20245444,MAPEH 3,93,4th
20243703,MAPEH 3,78,2nd
20241437,MAPEH 3,88,2nd
20247557,MAPEH 3,90,3rd
20245872,MAPEH 3,90,2nd
20247557,MAPEH 3,94,4th
20246039,MAPEH 3,75,1st
20241437,MAPEH 3,91,4th
20246056,MAPEH 3,79,4th
20243938,MAPEH 3,75,2nd
20245444,MAPEH 3,95,2nd
20246233,MAPEH 3,80,2nd
20246056,MAPEH 3,79,2nd
20249483,MAPEH 3,89,3rd
20243562,MAPEH 3,88,4th
20246233,MAPEH 3,79,3rd
20247808,MAPEH 3,85,2nd
20248365,MAPEH 3,88,3rd
20242619,MAPEH 3,75,1st
20248825,MAPEH 3,78,1st
20240085,MAPEH 3,77,3rd
20242069,MAPEH 3,77,3rd
20245872,MAPEH 3,89,1st
20243562,MAPEH 3,88,1st
20243938,MAPEH 3,78,4th
20248919,MAPEH 3,87,3rd
20243380,MAPEH 3,75,2nd
20249483,MAPEH 3,86,2nd
20248952,MAPEH 3,85,1st
20240085,MAPEH 3,78,2nd
20246056,MAPEH 3,78,3rd
20243398,MAPEH 3,83,4th
20248919,MAPEH 3,89,4th
20244940,MAPEH 3,91,3rd
20249547,MAPEH 3,89,2nd
20243703,MAPEH 3,79,3rd
20241437,MAPEH 3,89,1st
20241380,MAPEH 3,92,1st
20245641,MAPEH 3,89,2nd
20246039,MAPEH 3,79,3rd
20248825,MAPEH 3,77,2nd
20247114,MAPEH 3,84,1st
20248593,MAPEH 3,86,2nd
20248365,MAPEH 3,89,4th
20243933,MAPEH 3,89,2nd
20249217,MAPEH 3,90,3rd
20249483,MAPEH 3,88,4th
20243398,MAPEH 3,82,3rd
20244098,MAPEH 3,95,3rd
20243328,MAPEH 3,89,2nd
20244098,MAPEH 3,93,2nd
20242966,MAPEH 3,91,4th
20242966,MAPEH 3,93,2nd
20244829,MAPEH 3,78,1st
20243938,MAPEH 3,77,1st
20246039,MAPEH 3,78,2nd
20242619,MAPEH 3,81,4th
20243328,MAPEH 3,90,4th
20244829,MAPEH 3,84,4th
20244940,MAPEH 3,89,2nd
20241380,MAPEH 3,92,3rd
20243398,MAPEH 3,83,2nd
20243752,MAPEH 3,85,1st
20240832,MAPEH 3,93,2nd
20248593,MAPEH 3,89,3rd
20249217,MAPEH 3,89,4th
20246233,MAPEH 3,83,4th
20242069,MAPEH 3,80,4th
20243380,MAPEH 3,78,1st
20245444,MAPEH 3,94,1st
20248593,MAPEH 3,90,4th
20240832,MAPEH 3,94,3rd
20248825,MAPEH 3,79,3rd
20247114,MAPEH 3,89,2nd
20240085,MAPEH 3,75,1st
20244940,MAPEH 3,86,1st
20242069,MAPEH 3,78,1st
20242150,MAPEH 3,87,3rd
20242619,MAPEH 3,79,2nd
20248919,MAPEH 3,83,1st
20242150,MAPEH 3,89,2nd
20247808,MAPEH 3,87,1st
20247114,MAPEH 3,85,3rd
20248952,MAPEH 3,88,3rd
20243938,MAPEH 3,79,3rd
20243562,MAPEH 3,86,2nd
20243328,MAPEH 3,91,3rd
20243380,MAPEH 3,79,4th
20243562,MAPEH 3,89,3rd
20242150,MAPEH 3,88,1st
20247557,MAPEH 3,92,1st
20243398,MAPEH 3,79,1st
20240085,MAPEH 3,79,4th
20242069,MAPEH 3,79,2nd
20246039,MAPEH 3,80,4th
20246233,MAPEH 3,77,1st
20245444,MAPEH 3,93,3rd
20245872,MAPEH 3,92,4th
20249217,MAPEH 3,88,1st
20248825,MAPEH 3,78,4th
20244098,MAPEH 3,94,4th
20245641,MAPEH 3,86,1st
20247808,MAPEH 3,89,4th
20244098,MAPEH 3,94,1st
20244829,MAPEH 3,81,3rd
20243933,MAPEH 3,92,3rd
20248365,MAPEH 3,92,2nd
20243703,MAPEH 3,79,4th
20242966,MAPEH 3,92,3rd
20249547,MAPEH 3,91,1st
20248952,MAPEH 3,89,4th
20243703,MAPEH 3,77,1st
20248365,MAPEH 3,89,1st
20240832,MAPEH 3,93,4th
20247808,MAPEH 3,88,3rd
20248593,MAPEH 3,88,1st
20241380,MAPEH 3,91,4th
20243752,MAPEH 3,84,3rd
20243752,MAPEH 3,83,2nd
20246056,MAPEH 3,77,1st
20248919,MAPEH 3,86,2nd
20247557,MAPEH 3,91,2nd
20248952,MAPEH 3,87,2nd
20245641,MAPEH 3,90,3rd
20242619,MAPEH 3,78,3rd
20249217,MAPEH 3,87,2nd
20241380,MAPEH 3,93,2nd
20242966,MAPEH 3,90,1st
20243380,MAPEH 3,77,3rd
20244829,MAPEH 3,80,2nd
20243752,MAPEH 3,84,4th
20243933,MAPEH 3,90,1st
20242150,MAPEH 3,90,4th
20243938,AP 3,88,2nd
20243562,AP 3,87,4th
20243328,AP 3,92,3rd
20240832,AP 3,89,3rd
20245872,AP 3,86,4th
20243752,AP 3,83,2nd
20244829,AP 3,77,4th
20241437,AP 3,78,3rd
20240832,AP 3,90,2nd
20247114,AP 3,91,3rd
20243703,AP 3,89,3rd
20249547,AP 3,88,4th
20248825,AP 3,90,3rd
20248952,AP 3,86,2nd
20247557,AP 3,87,2nd
20247808,AP 3,88,3rd
20242619,AP 3,78,1st
20244829,AP 3,79,3rd
20246233,AP 3,94,4th
20249217,AP 3,85,3rd
20243933,AP 3,76,3rd
20241437,AP 3,79,2nd
20249547,AP 3,83,2nd
20243380,AP 3,84,3rd
20247557,AP 3,88,4th
20248365,AP 3,92,3rd
20249483,AP 3,77,3rd
20246233,AP 3,87,3rd
20242069,AP 3,84,2nd
20247557,AP 3,89,3rd
20248365,AP 3,94,2nd
20243752,AP 3,89,1st
20243703,AP 3,82,1st
20246039,AP 3,88,4th
20246056,AP 3,80,1st
20244098,AP 3,84,1st
20240832,AP 3,93,1st
20249483,AP 3,78,1st
20249217,AP 3,86,1st
20248919,AP 3,93,3rd
20246233,AP 3,90,2nd
20243328,AP 3,91,1st
20245641,AP 3,88,1st
20242619,AP 3,79,4th
20244940,AP 3,89,2nd
20241380,AP 3,83,1st
20242150,AP 3,90,4th
20246056,AP 3,86,3rd
20240085,AP 3,83,1st
20245872,AP 3,82,2nd
20243562,AP 3,86,3rd
20246233,AP 3,88,1st
20246039,AP 3,88,2nd
20243938,AP 3,88,4th
20245641,AP 3,88,4th
20248919,AP 3,92,4th
20245444,AP 3,93,4th
20247114,AP 3,93,4th
20248593,AP 3,80,4th
20242069,AP 3,88,4th
20243398,AP 3,82,1st
20247114,AP 3,94,1st
20242619,AP 3,77,3rd
20241380,AP 3,80,2nd
20248593,AP 3,81,3rd
20247808,AP 3,87,4th
20243752,AP 3,84,3rd
20247557,AP 3,86,1st
20244829,AP 3,75,1st
20243752,AP 3,84,4th
20242069,AP 3,83,1st
20240832,AP 3,94,4th
20243380,AP 3,86,2nd
20243398,AP 3,89,4th
20249483,AP 3,79,2nd
20241437,AP 3,76,1st
20248952,AP 3,82,1st
20241380,AP 3,82,4th
20240085,AP 3,87,4th
20242150,AP 3,85,2nd
20241380,AP 3,84,3rd
20249547,AP 3,83,3rd
20243380,AP 3,87,4th
20249547,AP 3,80,1st
20248825,AP 3,89,4th
20249483,AP 3,79,4th
20242966,AP 3,83,3rd
20243703,AP 3,84,2nd
20245444,AP 3,94,2nd
20243398,AP 3,84,2nd
20244098,AP 3,88,4th
20246056,AP 3,88,4th
20243562,AP 3,89,2nd
20247808,AP 3,83,1st
20244940,AP 3,85,3rd
20241437,AP 3,80,4th
20243933,AP 3,79,2nd
20249217,AP 3,86,4th
20242966,AP 3,84,4th
20245641,AP 3,87,3rd
20242069,AP 3,85,3rd
20248952,AP 3,84,3rd
20248365,AP 3,93,4th
20245872,AP 3,81,1st
20243703,AP 3,88,4th
20246056,AP 3,83,2nd
20243398,AP 3,89,3rd
20245641,AP 3,89,2nd
20242150,AP 3,89,1st
20243380,AP 3,84,1st
20245444,AP 3,91,1st
20245444,AP 3,92,3rd
20242150,AP 3,88,3rd
20248593,AP 3,82,1st
20240085,AP 3,88,3rd
20243938,AP 3,85,1st
20246039,AP 3,86,3rd
20242966,AP 3,89,2nd
20244940,AP 3,83,1st
20240085,AP 3,86,2nd
20244940,AP 3,88,4th
20244098,AP 3,86,2nd
20248952,AP 3,84,4th
20247808,AP 3,85,2nd
20244829,AP 3,78,2nd
20243933,AP 3,77,1st
20242619,AP 3,79,2nd
20243933,AP 3,78,4th
20246039,AP 3,84,1st
20243938,AP 3,89,3rd
20249217,AP 3,89,2nd
20248365,AP 3,91,1st
20248825,AP 3,88,2nd
20248825,AP 3,89,1st
20248919,AP 3,94,1st
20242966,AP 3,85,1st
20248919,AP 3,91,2nd
20243328,AP 3,90,4th
20248593,AP 3,83,2nd
20245872,AP 3,85,3rd
20247114,AP 3,92,2nd
20243328,AP 3,93,2nd
20243562,AP 3,88,1st
20244098,AP 3,89,3rd
20249483,English 4,90,3rd
20243933,English 4,88,4th
20249135,English 4,85,2nd
20249483,English 4,87,1st
20240232,English 4,89,2nd
20244098,English 4,92,2nd
20240832,English 4,84,1st
20246056,English 4,88,3rd
20240537,English 4,83,4th
20249217,English 4,93,4th
20245444,English 4,88,4th
20241380,English 4,81,3rd
20246352,English 4,87,3rd
20249217,English 4,93,2nd
20244829,English 4,82,2nd
20249135,English 4,88,4th
20245641,English 4,78,1st
20246352,English 4,85,1st
20249135,English 4,89,3rd
20249483,English 4,89,2nd
20241437,English 4,78,1st
20242966,English 4,79,4th
20248952,English 4,91,1st
20243562,English 4,91,1st
20244940,English 4,84,2nd
20242619,English 4,91,4th
20249483,English 4,85,4th
20242150,English 4,83,3rd
20248593,English 4,89,4th
20249547,English 4,81,4th
20245872,English 4,92,2nd
20247114,English 4,89,4th
20248825,English 4,78,3rd
20242619,English 4,92,2nd
20241437,English 4,75,2nd
20244098,English 4,90,1st
20242069,English 4,90,4th
20240232,English 4,86,4th
20246308,English 4,85,4th
20240832,English 4,89,3rd
20244722,English 4,90,4th
20244829,English 4,78,1st
20243938,English 4,77,2nd
20248952,English 4,94,2nd
20246039,English 4,80,2nd
20243398,English 4,75,1st
20240710,English 4,91,3rd
20240085,English 4,85,2nd
20249135,English 4,88,1st
20243328,English 4,84,2nd
20246056,English 4,86,4th
20240832,English 4,88,4th
20246308,English 4,83,2nd
20244940,English 4,88,4th
20243933,English 4,87,1st
20246352,English 4,84,2nd
20244098,English 4,91,3rd
20248919,English 4,80,4th
20240710,English 4,90,2nd
20243752,English 4,85,2nd
20246352,English 4,86,4th
20245872,English 4,92,4th
20248919,English 4,81,3rd
20243398,English 4,78,3rd
20246233,English 4,75,2nd
20243562,English 4,93,3rd
20241380,English 4,79,1st
20240085,English 4,83,4th
20244098,English 4,90,4th
20243380,English 4,85,1st
20248365,English 4,87,1st
20249217,English 4,90,1st
20246056,English 4,87,2nd
20243380,English 4,88,3rd
20246308,English 4,82,1st
20243328,English 4,89,4th
20248365,English 4,89,3rd
20240232,English 4,86,1st
20243398,English 4,80,4th
20248593,English 4,81,1st
20242966,English 4,78,3rd
20247114,English 4,87,2nd
20248952,English 4,92,3rd
20241437,English 4,78,4th
20242619,English 4,88,3rd
20248593,English 4,84,2nd
20243703,English 4,89,3rd
20244829,English 4,81,3rd
20240537,English 4,85,1st
20242966,English 4,77,1st
20247557,English 4,91,1st
20243752,English 4,86,3rd
20247114,English 4,89,1st
20248365,English 4,84,2nd
20248365,English 4,88,4th
20248825,English 4,81,4th
20240710,English 4,88,1st
20247808,English 4,88,3rd
20243933,English 4,86,3rd
20248825,English 4,77,2nd
20249547,English 4,75,1st
20240832,English 4,87,2nd
20247808,English 4,87,2nd
20248952,English 4,93,4th
20240232,English 4,87,3rd
20242069,English 4,85,1st
20243933,English 4,89,2nd
20244722,English 4,92,3rd
20244940,English 4,87,3rd
20240537,English 4,86,3rd
20242619,English 4,89,1st
20243752,English 4,88,4th
20245872,English 4,91,3rd
20249547,English 4,78,2nd
20247808,English 4,87,1st
20245872,English 4,89,1st
20247114,English 4,88,3rd
20240537,English 4,81,2nd
20244722,English 4,91,1st
20244829,English 4,83,4th
20246233,English 4,78,4th
20242150,English 4,81,4th
20241380,English 4,82,2nd
20243562,English 4,90,2nd
20244940,English 4,81,1st
20243328,English 4,87,3rd
20247808,English 4,89,4th
20242150,English 4,78,1st
20241380,English 4,84,4th
20245641,English 4,79,3rd
20243562,English 4,92,4th
20243328,English 4,81,1st
20245444,English 4,90,3rd
20243703,English 4,90,1st
20247557,English 4,89,2nd
20242069,English 4,88,3rd
20248825,English 4,79,1st
20245444,English 4,87,2nd
20243380,English 4,87,2nd
20244722,English 4,93,2nd
20249547,English 4,79,3rd
20246233,English 4,79,3rd
20243703,English 4,91,4th
20243938,English 4,79,1st
20246308,English 4,87,3rd
20242150,English 4,80,2nd
20249217,English 4,94,3rd
20241437,English 4,79,3rd
20245641,English 4,77,2nd
20242069,English 4,87,2nd
20245444,English 4,89,1st
20243398,English 4,77,2nd
20246039,English 4,79,3rd
20248919,English 4,79,2nd
20242966,English 4,79,2nd
20243752,English 4,82,1st
20240085,English 4,82,1st
20240710,English 4,90,4th
20243938,English 4,81,3rd
20247557,English 4,93,4th
20243703,English 4,87,2nd
20247557,English 4,92,3rd
20246039,English 4,82,4th
20248919,English 4,77,1st
20245641,English 4,78,4th
20248593,English 4,86,3rd
20246039,English 4,78,1st
20243938,English 4,84,4th
20246056,English 4,84,1st
20246233,English 4,77,1st
20240085,English 4,83,3rd
20243380,English 4,90,4th
20246039,EPP 4,84,1st
20246352,EPP 4,84,3rd
20242069,EPP 4,82,3rd
20243703,EPP 4,87,3rd
20244940,EPP 4,89,4th
20244098,EPP 4,89,3rd
20245444,EPP 4,87,1st
20248593,EPP 4,87,3rd
20249135,EPP 4,82,2nd
20246308,EPP 4,81,2nd
20240537,EPP 4,89,2nd
20248952,EPP 4,81,1st
20249135,EPP 4,84,3rd
20240710,EPP 4,85,4th
20243703,EPP 4,88,4th
20244829,EPP 4,86,2nd
20241437,EPP 4,90,1st
20249547,EPP 4,89,2nd
20240832,EPP 4,87,3rd
20242150,EPP 4,84,2nd
20240832,EPP 4,85,1st
20242150,EPP 4,85,4th
20246233,EPP 4,94,3rd
20247114,EPP 4,83,1st
20249483,EPP 4,90,4th
20247557,EPP 4,84,3rd
20241380,EPP 4,90,4th
20242966,EPP 4,85,1st
20247808,EPP 4,86,4th
20240832,EPP 4,84,2nd
20243938,EPP 4,88,3rd
20249217,EPP 4,87,2nd
20243328,EPP 4,83,2nd
20247114,EPP 4,84,2nd
20242966,EPP 4,83,4th
20244829,EPP 4,87,1st
20247808,EPP 4,85,3rd
20240232,EPP 4,84,2nd
20243562,EPP 4,89,1st
20242619,EPP 4,83,2nd
20248825,EPP 4,90,3rd
20242150,EPP 4,87,1st
20241437,EPP 4,91,4th
20248825,EPP 4,88,1st
20243752,EPP 4,92,3rd
20249547,EPP 4,90,1st
20248365,EPP 4,89,1st
20245872,EPP 4,91,3rd
20243398,EPP 4,89,3rd
20242619,EPP 4,86,4th
20243938,EPP 4,88,1st
20248365,EPP 4,90,3rd
20240710,EPP 4,86,1st
20249135,EPP 4,83,4th
20241380,EPP 4,86,2nd
20244722,EPP 4,91,3rd
20243380,EPP 4,83,1st
20243703,EPP 4,84,2nd
20246308,EPP 4,86,4th
20241380,EPP 4,89,3rd
20248825,EPP 4,88,2nd
20243328,EPP 4,84,3rd
20243562,EPP 4,86,3rd
20243398,EPP 4,86,2nd
20245872,EPP 4,89,2nd
20240232,EPP 4,84,1st
20240085,EPP 4,87,1st
20248825,EPP 4,87,4th
20243933,EPP 4,86,1st
20242150,EPP 4,86,3rd
20247808,EPP 4,83,1st
20246056,EPP 4,82,3rd
20247557,EPP 4,83,1st
20247557,EPP 4,81,4th
20246056,EPP 4,80,2nd
20243752,EPP 4,90,4th
20245641,EPP 4,87,1st
20244940,EPP 4,84,3rd
20244098,EPP 4,88,1st
20241437,EPP 4,92,3rd
20243933,EPP 4,86,3rd
20242069,EPP 4,79,1st
20242619,EPP 4,84,1st
20248919,EPP 4,85,4th
20246056,EPP 4,84,4th
20246039,EPP 4,89,3rd
20249483,EPP 4,90,3rd
20246352,EPP 4,85,4th
20242966,EPP 4,80,3rd
20243398,EPP 4,86,4th
20244722,EPP 4,92,4th
20240085,EPP 4,89,4th
20243752,EPP 4,87,1st
20244940,EPP 4,86,2nd
20247557,EPP 4,82,2nd
20243933,EPP 4,84,4th
20246056,EPP 4,85,1st
20246308,EPP 4,80,1st
20249547,EPP 4,88,4th
20243380,EPP 4,85,2nd
20248919,EPP 4,84,2nd
20247808,EPP 4,85,2nd
20243328,EPP 4,81,4th
20241380,EPP 4,80,1st
20245444,EPP 4,89,2nd
20249483,EPP 4,89,1st
20248919,EPP 4,87,3rd
20244940,EPP 4,84,1st
20244098,EPP 4,87,4th
20242069,EPP 4,80,2nd
20245444,EPP 4,90,4th
20249217,EPP 4,89,4th
20243933,EPP 4,83,2nd
20246233,EPP 4,93,2nd
20241437,EPP 4,89,2nd
20243562,EPP 4,80,4th
20242069,EPP 4,82,4th
20243380,EPP 4,88,4th
20243938,EPP 4,90,2nd
20243562,EPP 4,84,2nd
20248365,EPP 4,87,2nd
20240710,EPP 4,87,3rd
20243752,EPP 4,91,2nd
20243938,EPP 4,89,4th
20246039,EPP 4,87,2nd
20248593,EPP 4,86,2nd
20244098,EPP 4,86,2nd
20244722,EPP 4,90,1st
20245872,EPP 4,93,4th
20247114,EPP 4,87,3rd
20245872,EPP 4,92,1st
20242966,EPP 4,82,2nd
20248919,EPP 4,86,1st
20240085,EPP 4,84,3rd
20248952,EPP 4,83,2nd
20248952,EPP 4,82,3rd
20245641,EPP 4,89,2nd
20240232,EPP 4,85,4th
20240537,EPP 4,88,3rd
20243703,EPP 4,89,1st
20244829,EPP 4,88,4th
20240710,EPP 4,84,2nd
20246233,EPP 4,91,1st
20248593,EPP 4,88,1st
20246352,EPP 4,84,1st
20245444,EPP 4,88,3rd
20248952,EPP 4,84,4th
20248593,EPP 4,89,4th
20240832,EPP 4,86,4th
20245641,EPP 4,83,4th
20246352,EPP 4,85,2nd
20247114,EPP 4,87,4th
20246039,EPP 4,90,4th
20246233,EPP 4,93,4th
20240537,EPP 4,89,4th
20244829,EPP 4,85,3rd
20240232,EPP 4,83,3rd
20240085,EPP 4,86,2nd
20246308,EPP 4,84,3rd
20242619,EPP 4,85,3rd
20249217,EPP 4,85,1st
20243398,EPP 4,89,1st
20243380,EPP 4,87,3rd
20248365,EPP 4,88,4th
20249217,EPP 4,89,3rd
20249483,EPP 4,88,2nd
20244722,EPP 4,94,2nd
20245641,EPP 4,88,3rd
20243328,EPP 4,80,1st
20249135,EPP 4,83,1st
20240537,EPP 4,87,1st
20249547,EPP 4,92,3rd
20248952,ESP 4,93,3rd
20246233,ESP 4,80,1st
20248365,ESP 4,80,1st
20240085,ESP 4,85,2nd
20243752,ESP 4,80,2nd
20241437,ESP 4,81,2nd
20247808,ESP 4,89,2nd
20244098,ESP 4,88,4th
20246039,ESP 4,88,2nd
20246352,ESP 4,92,2nd
20243398,ESP 4,83,3rd
20243703,ESP 4,80,3rd
20247557,ESP 4,89,2nd
20240832,ESP 4,85,2nd
20242069,ESP 4,87,4th
20248919,ESP 4,81,1st
20242966,ESP 4,90,1st
20248952,ESP 4,90,1st
20243933,ESP 4,82,3rd
20247808,ESP 4,88,1st
20242619,ESP 4,87,2nd
20248593,ESP 4,84,4th
20246308,ESP 4,87,1st
20243938,ESP 4,87,3rd
20240710,ESP 4,85,3rd
20244722,ESP 4,83,4th
20243328,ESP 4,82,1st
20247114,ESP 4,87,3rd
20245641,ESP 4,91,4th
20240537,ESP 4,89,3rd
20243562,ESP 4,86,4th
20240085,ESP 4,88,4th
20249483,ESP 4,83,3rd
20240232,ESP 4,86,2nd
20242150,ESP 4,87,3rd
